,문장,hate,probability,pred
2898,류이호 나온다 꼭 봐야징,0,0.37891954,0.0
2899,류이호 잘생겼네,0,0.120018825,0.0
2900,리더는 묵직해야 한다.,0,0.1375936,0.0
2901,린도 잘했지만 솔지에 비해 실력이 부족했다고 본다. 솔지가 이길만 했다. 지금의 솔지 실력이라면 이수가 와도 안된다고 본다.,0,0.15410422,0.0
2902,린사모 터질까봐 이슈 돌리는거지 ㅋㅋ,0,0.20086524,0.0
2903,린이 더 잘했는데ㅠ아쉬움ㅠㅠ,0,0.1287338,0.0
2904,린이 완전 잘하고 솔지는 솔직히 임팩트없어서 탈락각이었는데.. ㅠ 린 오늘 다 대박이었는데 아쉽다,0,0.50449556,1.0
2905,마녀사냥 적당히 하자,0,0.8090408,1.0
2906,마닷 별론데 ㅋㅋㅋㅋㅋ 나중에 보면 안다,0,0.26184312,0.0
2907,마닷 안나오면 재미없을거 같은데,0,0.1257263,0.0
2908,마닷님이홍수현님을많이좋아하고있다는게눈에보여요 둘이너무잘어울려요 결혼까지했으면좋겠어요,0,0.12261633,0.0
2909,마른사람들 부럽다 만삭인데 어케 배만 나오지,0,0.5068651,1.0
2910,마마랜드1 너무 재밌게 봤음. 그리고 난 이 분 밝고 쾌활해서 좋던데 왜들 못잡아먹어서 안달..? 영화찍고 방송하면 연예인이지 무슨 직업이 뭐냐는 둥. 박수진 친구가 직업이라는 둥. 말도 안되는 얘기들 하는 사람들 참.,0,0.5431855,1.0
2911,마약구매는 옳지 못한 행동이고 본인도 알고 있을거에요 그냥 얼마나 힘들었으면.. 이생각이 많이 드는데 복용은 안했다니 다행이고 앞으로 힘든 시기 잘 버티시길,0,0.14502808,0.0
2912,마약한게 누군지가 중요한게 아닙니다. 사건의 본질을 봐주세요,0,0.13005151,0.0
2913,마을끌어닷도 너무 어려서라 몰랐겠지만..열심히 활동해서 배로 갚아주세요! 이자까지요! 부모가 빚이 있으면 상속포기 안하면 자식에게 되물림됩니다..,0,0.7368392,1.0
2914,마음고생 심했을텐데 무사히 잘 마쳤네요~여기 않좋은 말들이 많지만 조용히 응원하는 사람도 있답니다 잘쉬시고 다시 좋은 연기로 만나요 화이팅,0,0.14729421,0.0
2915,마음놓고 한댄다 하이고,0,0.88328797,1.0
2916,마음도 몸도 아름다운 방탄소년단 지민이다!,0,0.7859744,1.0
2917,마음이 아프네요ㅠ,0,0.114817955,0.0
2918,마이크로 닷이 무슨 죄냐?이제 떴는데 안타깝다.연예인으로 뜨는건 복권당첨과 비슷하다던데..안타깝다.,0,0.13879289,0.0
2919,마자 격주로 번갈아가면서 나와줬음 좋겠다 ㅜ 진심 ㅠ,0,0.8636497,1.0
2920,"마지막에 남규리가 했던 again 해서 always 할 수도 있다는 말이.. 꼭 이루어졌으면 해요. 팬도 아니였는데, 셋이 함께 있는 모습에 눈물이 났어요.",0,0.12514237,0.0
2921,마지막에 이승기 죽습니다,0,0.45574078,0.0
2922,마취크림 바르는데...수면마취까지는 필요없어요,0,0.123272955,0.0
2923,마흔이 요즘은 늦은 나이 아니예요힘내시고 몸 잘 추스리시길,0,0.6729333,1.0
2924,막내딸이랑 기태영 잘어울린데 왜 난리들 ㅠ,0,0.8757161,1.0
2925,막돼먹은영애씨 진짜 판박이!,0,0.91340864,1.0
2926,만 17살이면 고3인데 2살차이나면 만날수도잇지,0,0.12612799,0.0
2927,만찬 둘이 과연 알콩달콩 할까? ㅋㅋ 상상만해도 너무좋다,0,0.64762706,1.0
2928,많이 변했어용 주름 ㅠ 애들키우니깐,0,0.18163715,0.0
2929,"많이 억울한 느낌 ,,힘들었나보다",0,0.12665991,0.0
2930,많이 힘들었을텐데 컴백해줘서 고마워♡,0,0.11859581,0.0
2931,말 좀 생각해보고 해라 악플러들아 다 본인에게로 돌아간다,0,0.84620965,1.0
2932,말투뷰터 아주 달달혀,0,0.11997153,0.0
2933,말할수록 매력이 없는 스타일.... ㅜ,0,0.13788015,0.0
2934,맛난거 먹으러 메시야 가야겠다 사람 좀 줄었겠지 거품빠지고 차라리 잘됐다 현우 보고싶다,0,0.52956474,1.0
2935,맛녀는 게스트나온화는 무조건거른다,0,0.98069614,1.0
2936,망작도 이런 망작이 읍던데,0,0.9719205,1.0
2937,맞벌이도 아닌데 뭐저렇게까지 아이를 봐야하나ㅠ,0,0.7962594,1.0
2938,맞습니다. 자숙하시고 달라지 모습으로 나오시길 바랍니다.,0,0.121889316,0.0
2939,매니저님 볼때마다 성혁 생각남 장보리 문지상,0,0.1502525,0.0
2940,매니저보려고 보는프로인데 매니저가 개성도없고 웃기지도않고... 크러쉬혼자 다하는거같음..,0,0.14722879,0.0
2941,매력 쩐다,0,0.121281154,0.0
2942,매력이 넘치는 배우...,0,0.11272301,0.0
2943,매력이 없음,0,0.112436965,0.0
2944,매번 논란과 해명의 반복이라......,0,0.12449005,0.0
2945,매주 수요일 목요일만 기다립니다 작가님 감사합니다ㅜㅜ,0,0.1142097,0.0
2946,매주봐도 고주원만한 비쥬얼이 연예인중에서도 흔치않다..정말 잘생겼다,0,0.16988552,0.0
2947,매회 초반 채널을 돌리게한다. 시선을 붙드려 노력해도 모자랄판에 . 안타까워서 하는말. 시청자가 기다리는 장면으로 바로 내달릴수 없음?,0,0.47461024,0.0
2948,맥락없는 드라마. 그래서 좋음ㅋㅋㅋㅋ,0,0.119817294,0.0
2949,맨위에사진은 아오이츠카사닮게 나왔네요,0,0.11649144,0.0
2950,맴버들 밥먹다 채하것다ㅋ,0,0.34942502,0.0
2951,맴버좀 싹 바꿔라 이제 ㅡㅡ,0,0.2519432,0.0
2952,머 말만하면 단독이냐 !! 그럼 혼자 단독으로 알고있어라,0,0.62173694,1.0
2953,머 사진 찍는 자리까지 머라고 하는건지... 사진 찍을때 어디서 찍든 그게 무슨 상관임?? 자리에 최우수상 우수상 따로 있는것도 아니고.. 참 세상 힘들게들 사네...,0,0.23495722,0.0
2954,머리 좀 묶어 주셔요~~,0,0.45130393,0.0
2955,머리카락을 아프게 잡아당긴거임? 뭐땜에 그런거임? 성추행식으로 변태같이 머리만짐? 아 뭐 영상이 없으니 뭐가 잘못된건지 알수가있나,0,0.8101456,1.0
2956,머리카락좀 묶어주라.. 애 덥겠다,0,0.66954273,1.0
2957,먹기 싫어도 쫌 밥좀 먹고 다녀라 너무 술 하고 담배 커피만 먹네 언능 쾌차하시길,0,0.6024847,1.0
2958,먹으면 바로 찌는 체질이군 난 아무리 먹어도 안찌는데,0,0.885059,1.0
2959,먹을거잘사주면 좋아합니다 사랑해 울조카님들,0,0.23320739,0.0
2960,먼 매력에 끌렸는지 .. 그리 잘생긴 얼굴도 아닌데 하라가 넘 아까운디 ..,0,0.5225705,1.0
2961,먼가 내용 점점 산으로 가는듯 처음의 신선함은 없어지고 질질 끄는 듯한 기분 보는 내내 폰 만지작 거렸어용,0,0.6153459,1.0
2962,멋있기만 하구만.이러다 헤어지면 헤어지는거지뭐.연예할때 맘껏 즐기는거 보기 좋은데.내숭보단 훨씬 낫다.화이팅!!,0,0.18457182,0.0
2963,멋있는 여자라는 사람은 바로 김남주 배우님 같은 사람이구나하고 느꼈어요ㅠㅠ 앞으로 더 공정하고 투명한 연기로 또 팬들 앞에 나타나 주세요!!,0,0.16674316,0.0
2964,멋있다 사람이 연애하면서 사는거지누구랑 헤어지고 누구랑 사귀는게 무슨잘못인가?잘생겼고 인성좋고 자기관리잘하는 뮤지션인건 변함없음 오랜만에 티비에 나온거보니 너무 좋았음,0,0.12870055,0.0
2965,멋져요! 얼굴살은 안 빠지게 관리 잘 해주세요~~,0,0.5289603,1.0
2966,멋져요~! 항상 응원하고 지지합니다^^,0,0.11435259,0.0
2967,메인보컬이 빠지다니.. 그래도 젝키노래중에서 강성훈 목소리가 중요한데.. 내생각에 물의는 일으켰으나 콘서트는 끝까지 참여하는 책임지는 자세를 보이는게 더 나았을거같음.. 팬들한테 욕먹는건 당연히 각오해야하고ㅡ,0,0.14639764,0.0
2968,멘탈갑 이x정,0,0.12133139,0.0
2969,멤버중에 하하가 제일 먼저 알았을듯,0,0.12280901,0.0
2970,며느리도 남편도 시댁도 다 똑.같.이 처음부터 끝까지 비호감가족.하차했다니..담주부터는 이나리 다시봐야지,0,0.7168813,1.0
2971,명랑만화 같은 엄청 재밌게 봤구요....오늘 2회 시청율은 더 오를것 같다. 본방사수 할게요~,0,0.18947655,0.0
2972,명수형 라디오에서 공개하시지...ㅜㅜ,0,0.12171529,0.0
2973,명수형님 존경합니다,0,0.11063252,0.0
2974,명예훼손으로 고소하면 답나온다,0,0.12510288,0.0
2975,명탐정 다야!!!!,0,0.1420652,0.0
2976,명품배우가 이렇게 사라지는구나......ㅠㅠㅠㅠㅠ,0,0.16615558,0.0
2977,명품옷이라도 저렇게 전체적으로 로고가 다 디자인 된 옷은 너무 촌스럽지 않나요? 저런옷은 왠지 입기 챙피할거 같은데,0,0.1489951,0.0
2978,모 얼마나 별로인 사람 반전시킨것 처럼 ㅋㅋ 본판이 중국 최고 미녀인데,0,0.86715657,1.0
2979,모델 같은 느끼 1도 안듬,0,0.13542907,0.0
2980,"모든 암이 그렇지만...췌장암, 담도암...진짜 싫다ㅠㅠ엄마를 하늘로 데리고 갔어ㅠㅠ삼가고인의 명봅을 빕니다...",0,0.9609635,1.0
2981,모를수잇음 카톡같은데 결혼해도 티안내고 그럼 모름.내가 겪어봄,0,0.12977915,0.0
2982,모성애는 아름답다. 아기를 안고 있는 모습이 참 아름답네요. 늘 건강하시고 행복하시길,0,0.9395847,1.0
2983,모야 크러쉬 개멋져....노래들으면서 자야지,0,0.99093795,1.0
2984,모자 이뻐요^^감자야 까꿍 엄마 잘 돌봐드려,0,0.8269745,1.0
2985,목소리는 음악성 탑인듯 ..대박 따라올자가 없다,0,0.1423623,0.0
2986,목숨걸고 나라구하고 사람구해야 겠어. 다음 생에라도 이런 여친얻게.,0,0.75500524,1.0
2987,몬엑 인사도 잘하고 인성 좋게 봤는데 뜨니까 저딱식으로 견제가 들어오는구나 한서희 뒤는 꼭 캐봐야 함,0,0.8070151,1.0
2988,몬일이 일어났음 좋겠다라는 식으로 이상하네 요상하네 라고 댓글다는것들 뭐냐..?,0,0.6642295,1.0
2989,몰랏쪄요 관심읍서서^^,0,0.13239889,0.0
2990,몰랐다잖아! 사과도 했고!,0,0.12914069,0.0
2991,몰르면그럴수도있지 겁나예민ㅡㅡ,0,0.12746404,0.0
2992,몰몬교 선교사 출신이 필로폰 했다는 게 믿기지가 않는디....,0,0.83955866,1.0
2993,몰입감 긴장감최고 오랜만에 볼만한 대작나왔네요..추자현모성연기도 좋았고 타곤나오는장면도 멋졌어요..마지막 송중기엔딩은 내일을 더욱 기대하게되네요,0,0.14618269,0.0
2994,몸무게 막공개해도됨?,0,0.29309332,0.0
2995,몸이 안 따라준거였네. 마음고생 심했겠다. 그냥 솔직하게 얘기하지...,0,0.67771006,1.0
2996,몸조심히 잘다녀와 기다릴께,0,0.9204039,1.0
2997,몽이가 그래도 사람은 착했다 ;;,0,0.7675896,1.0
2998,몽형 모두가 기다렸습니다 컴백 축하드립니다유스케도 나와주세요,0,0.12948126,0.0
2999,무고한 생명들이 죽어 나가는 판에 좀 너무한거 마닌가? 생각도 없고 개념도 없는 부부일세 ㅜ,0,0.828159,1.0
3000,무도 꼭 기다릴께요 재석님의 무한도전외치는 그날이 빨리 오기를~,0,0.19015026,0.0
3001,무도 없는틈에 빈집털이 오지네;;; 무도 돌아오기만하면 0.0000000003초만에 뒤집힐텐데 ㅠ,0,0.7913455,1.0
3002,무도끝나서 너무좋고~,0,0.15112758,0.0
3003,무도에 네 자리는 없다 넘보지마라,0,0.89095116,1.0
3004,무면허가 음주 운전 뺑소니를 했는데 선처를 한다면 재판부는 OOO다,0,0.42698106,0.0
3005,무서워도 인정하지ᆢ정말 종일 생각이난다안타깝다ㅜ,0,0.19917442,0.0
3006,무슨 아버지의 이름으로 ㅋㅋㅋㅋ 그냥 무서우니까 제일보고싶은 자식내미 부른거지 포장은 ㅋㅋㅋㅋ ㄱ,0,0.8395505,1.0
3007,무슨 오해가 있었겠지...,0,0.124850646,0.0
3008,무슨 컨셉인건지 나만 이해 못하는건지...,0,0.133653,0.0
3009,무슨 해외영화 보는 것 같네,0,0.13198522,0.0
3010,무슨상관이냐고 기자양반ㅠ,0,0.15958472,0.0
3011,무죄라잖아 ... 그만 좀 하세요!! 악플러들.,0,0.9844966,1.0
3012,무지개라이브에 출연 부탁 드려요문 채원 누님 ..,0,0.7757327,1.0
3013,무플방지위원회에서 왔습니다 신세경님 항상 건강하세요,0,0.22535722,0.0
3014,무한한 공간 저 너머로 떠나셨네요 ...,0,0.12353518,0.0
3015,문가영만 건진 드라마,0,0.12214136,0.0
3016,문과장님 갓동수형사님 에게 큰 단서를 주고 가심ㅠ유시준이 악마야ㅠ죄없는 사람을 다 죽임,0,0.9731346,1.0
3017,문식이는 엄마를 뺏기는게 두려운거아닐까요..버려질까봐 무서운거구요..사랑이 고픈 어린아이같아요..친아들이었다면 저러지않았겠지요..친부모도 자길 버렸는데 새엄마가 날 언제 내칠까하는 두려움이 컷을듯해요..,0,0.6766296,1.0
3018,문신은 뭐냐? ㅋㅋ,0,0.12583543,0.0
3019,문재인 탄핵 주장하는 젊은이가 더 많다,0,0.82281446,1.0
3020,문제가된 멤버와 소속사에진실게임이 시작됐으니남은4명멤버 아이들은 게시판에서 들먹이지맙시다.제발~,0,0.82360923,1.0
3021,문채원 종일 실검인 이유가 뭐예요? 옆자리라서. 궁금. 정ㅈㅇ 이랑 친한배우?,0,0.15117821,0.0
3022,뭐 법적으로 어떻게 되든 둘은 서로 솔직한 사랑 나누면서 행복하겠지. 둘의 행복을 응원한다. 홍상수 부인도 다른 사람 마음에 대한 미련한 미련 떨쳐내고 건강하게 살아가시길.,0,0.3768942,0.0
3023,뭐 웬디가 다쳤다고? 이런 또 내가 병문안을 가야겠군,0,0.9853231,1.0
3024,뭐 웹드기도 하고 크라임씬 같은 데서도 예능이긴 하지만 괜찮게 해서 좋게 생각함,0,0.12708947,0.0
3025,뭐가멋있다는거고 뭐이래 호들갑들인가 ㅡㅡ,0,0.7686892,1.0
3026,뭐라고해도 보니허니 응원합니다ㅎㅎ진심 잘어울려요~~남자는 직진이다~~한번 사는인생 본승아 가즈아~~~,0,0.7084845,1.0
3027,뭐리ㅣ 이커플 별루,0,0.12572916,0.0
3028,뭐만하면 단독이래 요즘 트랜드냐?,0,0.15262961,0.0
3029,뭐야 아무일도 없었잖아? 개노잼,0,0.6906073,1.0
3030,뭐유.소유진은 어째 고딩같아유.갈수록 상큼해지네유.,0,0.6838252,1.0
3031,뭐이리 꼬인사람들이 많아ㅡㅡ 사고친거도 아니고 아픈사람한테 그러고 싶은지..기자도 그만하소이제,0,0.859059,1.0
3032,뭔;; 김남길 김아중하고 사귐,0,0.20690718,0.0
3033,뭔가 필립커플인 미나씨 닮은듯..미니미 미나,0,0.7486538,1.0
3034,"뭘 몇달 안남음서, 유별은... ㅋㅋㅋ",0,0.12244945,0.0
3035,뭘 좀 제대로 보여줘야 확인이되지.,0,0.120975085,0.0
3036,뭘입어도 패셔니스타..,0,0.6525684,1.0
3037,뮤지 은지원 김종민 이상민 김희철 이하늘 김창렬 얘네나오면 채널무조건돌린다,0,0.13229805,0.0
3038,뮤지가 솔지를 이겼다고? 믿을수 없네.,0,0.42336303,0.0
3039,"미국, 일본은 엄청 많이 죽었는데 보도가 안나오네........여기서 확인 가능 www.afreecatv.com/gtv7",0,0.6287954,1.0
3040,미나가결혼한지2년만됫음? 더오래되지않앗음?,0,0.58056843,1.0
3041,미녀다^^역시 연예인은 달라,0,0.85073304,1.0
3042,미뇨리니가 절라 아깝지ㅉㅉ,0,0.827861,1.0
3043,미디어가 한명의 음식평론가 욕심쟁이 꼰대로 만드는 거 순식간이네 역시 언론은 무서워 .....,0,0.8175693,1.0
3044,미리 섭외 하는거 아니냐???,0,0.12094213,0.0
3045,미모는 깔 수 없다,0,0.12438426,0.0
3046,미스터선샤인 보다 더 재밌다.,0,0.1622437,0.0
3047,미씨 3인방 삼총사 같더라‼️‼️‼️‼️‼️,0,0.83368015,1.0
3048,"미안, 난 지쳤어... 반전+반전+반전...또 반전...연기는 잘하는데...반전도 이젠 지겹다...",0,0.756764,1.0
3049,미안한데요 ㅜ국과수도 못믿것어 ㅠㅠ,0,0.8457685,1.0
3050,미안해요 식은 붕어빵 먹게해서...,0,0.13964993,0.0
3051,미애가 이쁘긴해,0,0.12243763,0.0
3052,미애씨도 기사 제목 싫어할듯...,0,0.87410814,1.0
3053,미용 깔끔히 했네.. 이쁘다 곱단이.. 엄빠는 항상 곱단이 사랑하니 조금 더 머물어도 될듯하다곱단아 기운내,0,0.6343386,1.0
3054,미친 다들 케이윌이라고 했잖아 ㄷㄷㄷ,0,0.9912074,1.0
3055,"미친...걍 다 안쓰럽...연습생, 가수들이무슨잘못...아이즈원 엑스원 힘내...",0,0.9659187,1.0
3056,미친고래 출연시켜라 솔직히 서현진이 나와야지,0,0.9667985,1.0
3057,미코 되고나서 몇년뒤 백화점서 본 적 있는데 키가 163인 나만했던걸로 기억. 내키가 미코 진 될만한 키는 아닌데...이쁘긴 이뻤음.,0,0.18673913,0.0
3058,미투 최대 피해자김생민ᆢ불쌍해,0,0.21007426,0.0
3059,민머리하니까 더 잘생겨보여요,0,0.89506614,1.0
3060,민상아 처낟 잘보내고 와,0,0.85168153,1.0
3061,민상아 처남 잘보내고 와라,0,0.8600583,1.0
3062,민석씨 목소리도 좋고 인기도 많아지고 좋은데 살좀빼세요~~살빼면 멋잇을듯~ 인기 많아졌으니 관리좀드가세요~ 너목나올때보다 배는 찌셨네요..,0,0.17373931,0.0
3063,민수아가 이해된다 엄현경씨 연기 정말 잘하세요 숨바꼭질 정말 재밌게 보고 있어요 화이팅,0,0.6351524,1.0
3064,민이가 먹방하면 좋겠어요민이 너무 사랑스러워,0,0.5865173,1.0
3065,민폐남주 내가 어떻게 행동해도 만월이 도울꺼니 괜찮아라니.. 그리고 까칠한 사장 직원관계에서 뭔 갑자기 커플이야,0,0.89259547,1.0
